id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSMUSG00000001630	6.33	0.00	16.93	19.86	21.83	3.50	35.84	40.48	7.90	24.17	5.16	7.16	1.66	21.85	4.92	10.89	4.45	25.83	14.48	24.60
ENSMUSG00000001930	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.16	0.00	0.00
ENSMUSG00000002297	43.83	0.00	7.43	9.16	4.43	0.00	7.22	3.21	15.47	3.87	4.44	4.13	0.00	6.14	0.00	0.00	0.00	4.49	12.52	0.00
ENSMUSG00000002346	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.69	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000002983	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000003282	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.17	0.00	0.00	0.00
ENSMUSG00000003382	0.00	0.00	6.86	4.22	0.00	0.00	0.00	8.88	0.00	0.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	0.00	2.83
ENSMUSG00000004098	10.52	3.29	7.18	0.00	1.35	0.00	10.41	1.56	0.00	0.00	0.00	7.97	0.00	38.61	0.00	1.87	0.00	0.00	2.02	0.00
ENSMUSG00000004151	20.64	0.00	0.00	29.15	0.00	0.00	0.00	29.09	0.00	10.63	0.00	0.00	0.00	0.00	0.00	33.42	0.00	14.13	11.55	0.00
ENSMUSG00000004612	0.00	0.00	0.00	603.47	116.79	31.97	0.00	0.00	0.00	10.19	116.92	142.99	31.68	243.55	124.47	0.00	0.00	23.94	99.70	96.00
ENSMUSG00000005268	1.34	3.79	13.79	26.64	91.23	3.74	5.32	0.60	2.32	18.81	3.31	0.77	0.00	59.84	7.07	2.16	0.00	66.76	12.13	0.00
ENSMUSG00000009394	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000014603	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000014704	5.90	0.00	0.00	0.00	0.00	0.00	0.00	10.41	3.16	3.13	0.00	10.03	0.00	0.00	3.43	6.28	0.00	7.26	0.00	0.00
ENSMUSG00000014776	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000015291	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.24
ENSMUSG00000015568	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000015652	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.86	0.00	0.00
ENSMUSG00000015709	4.51	6.35	2.31	21.24	4.15	0.00	6.69	10.07	15.62	14.47	12.47	8.98	0.00	38.27	3.95	6.04	3.95	33.44	5.19	17.28
ENSMUSG00000015749	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000015994	23.58	14.62	7.99	59.11	14.29	0.00	54.41	44.76	4.16	8.31	9.54	0.00	4.30	6.60	0.00	4.17	0.00	28.96	8.97	13.17
ENSMUSG00000016239	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.57	0.00	0.00	29.06	0.00	0.00	0.00	0.00	14.80	0.00	0.00	0.00
ENSMUSG00000018263	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000019775	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.61	0.00	19.22	0.00	25.74	0.00	0.00
ENSMUSG00000019876	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00
ENSMUSG00000019880	0.00	0.00	0.00	0.00	3.64	0.00	0.00	5.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	7.56
ENSMUSG00000019920	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000019984	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000019989	0.00	0.00	20.47	6.29	21.38	2.77	4.96	0.00	2.66	7.99	0.00	2.84	2.75	38.08	5.83	13.35	0.00	24.69	2.87	0.00
ENSMUSG00000020010	0.00	0.00	0.00	35.84	49.48	0.00	0.00	0.00	0.00	4.32	0.00	0.00	31.26	13.72	9.48	4.33	0.00	65.21	0.00	0.00
ENSMUSG00000020076	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.44	2.99	0.00	0.00	3.19	3.09	9.51	6.56	0.00	6.54	3.47	0.00	4.75
ENSMUSG00000020326	0.00	0.00	0.00	2.48	2.41	0.00	0.00	9.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000020629	18.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000021139	0.00	0.00	0.00	0.00	23.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000021720	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.23	0.00	9.41	14.46	0.00	4.56	0.00	0.00	0.00	0.00
ENSMUSG00000021771	0.00	26.30	0.00	18.21	34.02	0.00	57.81	14.96	18.44	0.00	21.00	0.00	0.00	14.57	20.28	44.74	0.00	17.59	0.00	35.97
ENSMUSG00000022052	0.00	0.00	3.49	4.28	4.17	1.89	0.00	0.00	0.00	1.82	2.09	0.00	0.00	0.00	0.00	0.00	0.00	8.41	1.96	0.00
ENSMUSG00000022157	20.47	0.00	20.44	38.27	1534.71	176.46	0.00	0.00	21.29	31.65	556.45	11.39	54.64	67.21	210.89	243.80	69.71	13905.97	103.20	66.18
ENSMUSG00000022205	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35.01	0.00	0.00	0.00	0.00	0.00	0.00	16.21	0.00	0.00	17.14	0.00	22.38
ENSMUSG00000022283	147.25	109.29	146.56	208.72	72.24	39.44	196.11	540.06	24.12	55.87	114.65	80.02	41.87	219.20	41.53	138.37	32.37	182.80	81.57	258.94
ENSMUSG00000022557	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.43
ENSMUSG00000022861	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.29	0.00	0.00
ENSMUSG00000022912	4.22	0.00	8.62	42.53	13.38	12.22	0.00	18.87	0.00	0.00	13.39	63.13	24.20	74.43	38.99	0.00	12.88	41.42	12.71	1.79
ENSMUSG00000023004	17.90	0.00	8.67	0.00	23.99	0.00	25.32	0.00	0.00	0.00	0.00	6.52	0.00	67.03	8.42	17.91	4.93	0.00	0.00	0.00
ENSMUSG00000023013	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.16	0.00	0.00	0.00	0.00	12.35	0.00
ENSMUSG00000023087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.00	2.31	0.79	0.00	0.00	0.84	0.00	0.58
ENSMUSG00000023092	115.28	267.19	22.85	1639.00	86.30	12.32	93.31	0.00	47.37	18.69	27.09	63.89	0.00	362.19	58.85	122.80	38.96	173.40	12.82	54.56
ENSMUSG00000023274	0.00	4.21	0.00	0.00	0.00	0.00	0.00	2.00	2.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000023828	0.00	0.00	0.00	0.00	2.42	0.00	0.00	1.76	0.00	0.00	0.00	0.00	0.00	13.41	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000023913	0.00	22.38	49.60	0.00	72.91	13.36	0.00	309.37	12.92	12.83	43.89	0.00	66.16	40.70	71.18	25.67	42.02	45.17	0.00	59.66
ENSMUSG00000024173	40.17	57.43	194.52	27475.16	2416.38	60.56	52.91	241.66	7.03	1145.20	74.91	480.87	0.00	23.08	32.03	154.53	7.96	865.04	343.64	6.39
ENSMUSG00000024576	163.39	304.97	354.42	280.55	314.89	16.78	84.47	289.39	37.85	138.36	84.86	165.03	33.08	731.33	199.35	248.12	58.43	459.04	133.30	69.18
ENSMUSG00000024910	0.00	0.00	0.00	16.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.53	7.28	10.61
ENSMUSG00000025037	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40
ENSMUSG00000025200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.23	0.00
ENSMUSG00000025475	0.00	10.08	8.81	68.39	33.34	25.49	36.87	0.00	34.15	6.12	1.76	36.95	5.96	249.39	3.34	53.66	44.99	69.01	26.37	21.56
ENSMUSG00000025508	0.00	0.00	0.00	39.49	0.00	0.00	0.00	25.90	0.00	0.00	0.00	0.00	31.86	0.00	0.00	0.00	0.00	0.00	0.00	69.64
ENSMUSG00000025701	47.48	7.40	38.70	209.24	28.52	0.00	7.52	47.87	8.05	8.41	4.83	4.50	0.00	0.00	16.78	28.97	0.00	19.54	21.84	6.66
ENSMUSG00000025747	0.00	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	5.45	0.00	0.00
ENSMUSG00000025789	0.00	0.00	0.00	0.00	3.09	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000025964	30.62	0.00	4.99	3.07	0.00	2.63	30.06	0.00	2.60	2.61	0.00	0.00	0.00	0.00	0.00	2.53	2.84	0.00	0.00	0.00
ENSMUSG00000026069	0.00	0.00	0.00	11.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000026158	0.00	5.28	0.00	5.30	0.00	1.56	5.57	13.79	0.00	1.50	1.73	3.20	6.21	11.92	3.28	4.51	0.00	3.47	0.00	1.20
ENSMUSG00000026222	27.17	0.00	103.15	48.65	110.55	23.17	53.54	16.72	56.05	55.07	28.31	14.97	28.62	304.18	30.84	55.52	15.25	32.57	29.82	63.06
ENSMUSG00000026303	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	0.00	0.00	1.78	0.00
ENSMUSG00000026457	0.00	6.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000026463	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000026586	70.46	65.63	48.15	70.33	183.15	21.49	67.63	112.26	9.48	64.03	54.19	51.46	6.35	79.51	36.96	56.02	29.52	454.55	42.13	12.90
ENSMUSG00000027107	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000027188	6.62	0.00	0.00	12.45	0.00	0.00	13.10	0.00	0.00	0.00	0.00	7.49	0.00	5.57	0.00	0.00	2.86	4.07	3.79	2.78
ENSMUSG00000027408	28.69	0.00	0.00	0.00	16.55	0.00	28.09	2.67	0.00	0.00	0.00	3.43	0.00	0.00	16.17	0.00	0.00	17.10	0.00	2.55
ENSMUSG00000027887	17.36	0.00	0.00	65.02	0.00	0.00	0.00	0.00	0.00	2.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000027889	164.18	88.38	461.08	188.60	162.56	42.63	294.99	29.73	12.30	60.86	74.33	57.64	21.07	340.35	82.39	175.86	45.14	440.87	89.12	15.40
ENSMUSG00000028126	4.04	0.00	31.01	59.14	2.47	4.48	0.00	12.85	0.00	0.00	2.47	2.29	0.00	0.00	0.00	0.00	0.00	17.89	2.32	1.71
ENSMUSG00000028391	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.95	0.00	0.00	0.00
ENSMUSG00000028524	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000028568	1126.42	774.80	1705.62	1955.16	1409.53	340.24	1774.78	831.04	362.26	666.56	872.93	493.54	722.69	3569.97	1090.95	929.47	664.08	2985.88	726.24	378.58
ENSMUSG00000028717	0.00	0.00	0.00	3.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.78	0.00	0.00	14.34	0.00	3.00	0.00	2.05
ENSMUSG00000028977	0.00	0.00	3.46	2.12	0.00	0.00	0.00	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00
ENSMUSG00000029335	0.00	0.00	22.97	62.08	68.59	4.98	0.00	0.00	11.95	59.83	5.50	99.50	0.00	114.01	10.48	57.56	0.00	69.28	30.95	3.80
ENSMUSG00000029389	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.18
ENSMUSG00000029433	9.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000029580	0.00	36.15	0.00	0.00	0.00	0.00	0.00	5.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000029621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000029759	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.67	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000029833	0.00	0.00	0.00	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030031	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00
ENSMUSG00000030055	37.43	0.00	0.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	22.87	0.00	0.00
ENSMUSG00000030148	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.16
ENSMUSG00000030244	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030325	0.00	0.00	19.06	13.58	34.99	30.93	0.00	0.00	0.00	9.87	0.00	0.00	10.22	47.12	34.39	0.00	10.86	11.57	0.00	7.80
ENSMUSG00000030361	0.00	11.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.28	0.00	0.00
ENSMUSG00000030471	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030554	0.00	0.00	0.00	2.42	1.18	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030629	0.00	46.79	10.24	25.30	18.28	22.17	49.93	43.91	0.00	15.95	0.00	0.00	5.50	33.80	0.00	26.66	0.00	37.13	11.49	29.43
ENSMUSG00000030722	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030731	0.00	0.00	0.00	4.35	4.21	0.00	6.85	0.00	0.00	0.00	0.00	0.00	0.00	5.83	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000030798	25.82	67.35	33.50	170.28	29.08	13.29	73.52	93.94	34.91	38.35	19.64	13.75	35.60	32.23	7.45	12.77	28.03	82.00	37.55	5.33
ENSMUSG00000031065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000031242	4.63	2.17	4.74	4.36	0.00	0.00	2.29	2.07	1.23	0.00	0.00	2.63	1.28	1.96	0.00	1.24	0.00	2.86	1.33	0.00
ENSMUSG00000031258	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000031352	0.00	0.00	0.00	3.88	0.00	0.00	0.00	10.91	0.00	0.00	0.00	0.00	0.00	10.43	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000031355	5.74	6.49	11.97	10.88	6.98	3.85	6.86	2.53	0.00	0.00	2.12	6.71	0.00	5.87	3.34	0.00	2.02	0.00	0.00	2.42
ENSMUSG00000031370	23.64	0.00	5.28	14.71	27.72	12.66	10.23	9.70	0.00	0.00	0.00	0.00	0.00	114.90	13.48	12.17	0.00	0.00	0.00	9.76
ENSMUSG00000031376	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000031489	0.00	0.00	144.79	330.24	294.78	4.36	5.00	0.00	8.37	0.00	0.00	4.47	6.32	1044.47	22.95	16.77	32.02	34.01	4.51	4.82
ENSMUSG00000031789	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000031972	664.58	614.98	0.00	3595.72	0.00	0.00	201.28	0.00	5.65	39.43	6.47	0.00	0.00	0.00	0.00	0.00	0.00	13.12	0.00	13.36
ENSMUSG00000032006	0.00	0.00	0.00	0.00	0.00	4.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.93	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000032231	900.72	551.89	919.47	1239.39	1045.55	262.19	1489.79	1504.86	558.67	581.89	395.39	386.59	331.90	3340.81	940.80	747.05	467.01	1882.61	365.70	1144.78
ENSMUSG00000032243	19.08	10.72	35.14	33.54	41.97	3.04	56.63	1.70	16.25	14.24	14.00	19.50	4.20	116.24	24.46	16.30	33.31	68.27	6.57	27.48
ENSMUSG00000032323	0.00	0.00	0.00	31.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000032399	32.45	80.07	98.57	176.01	117.24	47.42	106.90	262.61	27.98	79.57	39.15	66.98	29.40	424.70	150.16	153.95	43.60	191.97	92.20	238.10
ENSMUSG00000032487	0.00	0.00	0.00	0.00	14.19	0.00	0.00	17.70	0.00	5.31	18.29	0.00	0.00	22.46	3.87	8.86	1.93	14.32	0.00	0.00
ENSMUSG00000032562	0.00	0.00	0.00	0.00	0.00	0.00	0.00	254.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.34
ENSMUSG00000032925	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.87
ENSMUSG00000033029	36.03	13.52	0.00	50.57	73.37	0.00	0.00	0.00	12.66	61.14	9.37	99.18	0.00	87.14	44.68	0.00	16.42	145.54	53.50	28.22
ENSMUSG00000033039	60.47	69.44	100.83	125.52	113.58	26.81	87.38	71.77	20.42	53.37	30.54	36.51	44.38	318.07	68.97	93.55	44.18	266.73	53.73	40.67
ENSMUSG00000033825	0.00	0.00	0.00	565.92	18.02	0.00	0.00	19.35	0.00	7.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.53	6.19
ENSMUSG00000034320	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000034634	0.00	24.81	27.28	0.00	834.92	58.74	0.00	0.00	0.00	0.00	96.39	15.22	43.61	0.00	15.67	0.00	77.48	33.15	15.30	0.00
ENSMUSG00000034781	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000034902	37.04	33.82	37.09	23.10	43.90	0.00	0.00	7.82	9.65	19.16	21.98	0.00	0.00	0.00	10.62	19.25	0.00	44.94	0.00	0.00
ENSMUSG00000034957	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
ENSMUSG00000035067	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.38	0.00	0.00
ENSMUSG00000035133	0.00	4.90	2.68	1.64	3.20	2.91	5.17	1.17	0.00	1.40	0.00	1.49	1.44	2.22	0.00	0.00	0.00	1.61	0.00	1.11
ENSMUSG00000035569	14.37	0.00	9.79	18.04	11.69	0.00	23.70	0.67	7.63	7.65	2.93	10.87	2.64	24.28	2.79	7.66	5.57	23.62	0.00	0.00
ENSMUSG00000035601	0.00	0.00	19.87	0.00	11.75	10.72	39.23	0.00	0.00	0.00	0.00	11.07	0.00	0.00	11.38	20.61	0.00	0.00	11.14	0.00
ENSMUSG00000035770	0.00	0.00	0.00	1.85	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000035783	33.32	30.96	84.64	88.72	105.88	55.02	49.41	7.28	39.62	8.80	35.36	37.63	27.30	97.86	115.95	66.17	43.33	138.02	61.76	38.33
ENSMUSG00000035929	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46
ENSMUSG00000035934	9.05	13.38	55.08	50.96	10.93	0.00	8.11	3.94	9.55	9.54	0.00	10.20	0.00	68.20	0.00	0.00	2.38	48.65	0.00	15.05
ENSMUSG00000036103	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.24	0.00	0.00	0.00	0.00
ENSMUSG00000036139	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000036144	0.00	0.00	3.03	1.86	0.00	0.00	2.93	0.00	0.00	0.00	0.00	0.00	0.00	2.51	0.00	3.17	0.00	0.00	0.00	0.00
ENSMUSG00000036752	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000036856	0.00	3.07	13.40	106.84	82.08	1.82	16.19	1.46	0.00	5.24	14.04	3.72	3.61	22.18	3.82	1.75	3.81	212.07	9.40	6.95
ENSMUSG00000037370	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40
ENSMUSG00000037440	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000037563	0.00	0.00	0.00	0.00	0.00	0.00	29.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.34	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000037742	0.00	22.25	41.23	12.78	35.60	0.00	0.00	0.00	10.81	48.14	36.51	0.00	35.20	67.31	0.00	54.37	34.91	29.84	27.56	17.21
ENSMUSG00000037902	72.18	124.25	339.72	83.44	78.91	2.11	81.82	1.69	0.00	34.41	22.18	23.72	8.37	57.85	15.50	16.23	39.78	72.92	13.09	9.66
ENSMUSG00000038203	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.42	0.00	0.00	0.00	0.00	0.00	7.30	0.00	0.00
ENSMUSG00000038210	0.00	0.00	0.00	0.00	3.21	0.00	5.21	6.98	75.68	0.00	6.43	53.77	0.00	0.00	0.00	2.81	15.44	19.46	0.00	4.45
ENSMUSG00000038227	0.00	4.04	0.00	0.00	5.28	0.00	8.55	19.16	34.45	6.90	0.00	31.88	0.00	0.00	0.00	0.00	5.03	5.33	4.96	0.00
ENSMUSG00000038253	0.00	7.30	0.00	4.92	9.51	0.00	0.00	155.44	424.17	45.63	0.00	70.95	4.29	26.37	22.77	24.96	77.17	38.57	4.48	0.00
ENSMUSG00000038692	0.00	3.10	0.00	0.00	6.07	0.00	0.00	0.00	0.00	3.53	2.03	0.00	0.00	2.80	1.93	1.77	1.93	0.00	0.00	0.00
ENSMUSG00000038700	0.00	4.69	15.37	3.15	6.66	14.04	0.00	12.86	2.66	12.01	3.11	8.54	2.76	4.24	5.84	5.35	14.94	29.88	0.00	4.24
ENSMUSG00000038738	0.00	0.00	0.00	0.00	0.00	1.16	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
